work,book,line,sentence_id,verb_lemma,voice,mood,tense,sbj,obj,pnom,obliques,n_args
Odyssey,14,375,2189376,ἐξείρω,active,i,f,ὁ,ἕκαστος,,,2
Odyssey,14,376,2189376,ἀχεύω,passive,i,p,ὅς,ἄναξ,,,2
Odyssey,14,376,2189376,οἴχομαι,medio-passive,p,p,,,,,0
Odyssey,14,377,2189376,χαίρω,active,i,p,ὅς,,,,1
Odyssey,14,377,2189376,ἔδω,active,p,p,,βίοτος,,,1
Odyssey,14,378,2189377,εἰμί,active,i,p,,ἐγώ,φίλος,,2
Odyssey,14,378,2189377,μεταλλάω,active,n,a,,,,,0
Odyssey,14,378,2189377,ἔρομαι,middle,n,a,,,,,0
Odyssey,14,379,2189377,ἐξαπαφίσκω,active,i,a,ἀνήρ,ἐγώ,,ἐκ:g:ὅς;:d:μῦθος,4
Odyssey,14,380,2189377,κτείνω,active,p,a,,ἀνήρ,,,1
Odyssey,14,380,2189377,ἀλάομαι,medio-passive,p,a,,,,ἐπί:a:γαῖα,1
Odyssey,14,381,2189377,ἔρχομαι,active,i,a,ὅς,,,πρός:a:δῶμα,2
Odyssey,14,381,2189378,ἀμφαγαπάζω,active,i,i,ἐγώ,μιν,,,2
Odyssey,14,382,2189379,φημί,active,i,i,,,,,0
Odyssey,14,382,2189379,εἶδον,middle,n,a,,μιν,,ἐν:d:Κρής;παρά:d:Ἰδομενεύς,3
Odyssey,14,383,2189379,ἀκέομαι,medio-passive,p,p,,ναῦς,,,1
Odyssey,14,383,2189379,συνάγνυμι,active,i,a,ἄελλα,ὁ|ἕ,,,3
Odyssey,14,384,2189380,φημί,middle,i,a,,,,,0
Odyssey,14,384,2189380,ἔρχομαι,middle,n,f,,,,εἰς:a:θέρος;εἰς:a:ὀπώρα;σύν:d:ἑταῖρος,3
Odyssey,14,385,2189380,ἄγω,active,p,p,,χρῆμα,,,1
Odyssey,14,386,2189381,ἄγω,active,i,a,δαίμων,σύ|ἐγώ,,,3
Odyssey,14,387,2189381,χαρίζομαι,medio-passive,m,p,,ἐγώ,,:a:τις;:d:ψεῦδος,3
Odyssey,14,387,2189381,θέλγω,active,m,p,,,,:a:τις,1
Odyssey,14,388,2189382,αἰδέομαι,middle,i,f,,,,,0
Odyssey,14,388,2189382,φιλέω,active,i,f,,,,,0
Odyssey,14,389,2189382,δείδω,active,p,a,,Ζεύς,,,1
Odyssey,14,389,2189382,ἐλεαίρω,active,p,p,,αὐτός,,,1
Odyssey,14,390,2189383,ἀπαμείβομαι,medio-passive,p,p,,,,,0
Odyssey,14,390,2189383,πρόσφημι,active,i,i,Ὀδυσσεύς,ὁ,,,2
Odyssey,14,392,2189383,ὄμνυμι,active,p,a,,,,,0
Odyssey,14,392,2189383,ἐπάγω,active,i,a,,σύ,,,1
Odyssey,14,392,2189383,πείθω,active,s,p,,σύ,,,1
Odyssey,14,393,2189384,ποιέω,middle,s,a,,ῥήτρα,,,1
Odyssey,14,394,2189385,ἔχω,active,i,p,ὁ,Ὄλυμπος,,,2
Odyssey,14,395,2189386,νοστέω,active,s,a,ἄναξ,,,εἰς:a:δῶμα,2
Odyssey,14,396,2189386,ἵζω,active,p,a,,χλαῖνα|χιτών,,,2
Odyssey,14,396,2189386,πέμπω,active,n,a,,ἐγώ,,,1
Odyssey,14,397,2189386,εἶμι,active,n,p,,,,,0
Odyssey,14,397,2189386,πέλω,medio-passive,i,i,,,φίλος,,1
Odyssey,14,398,2189387,ἔρχομαι,active,s,a,ἄναξ,,,,1
Odyssey,14,398,2189387,ἀγορεύω,active,i,p,,,,,0
Odyssey,14,399,2189387,ἐπισεύω,active,p,a,,δμώς,,,1
Odyssey,14,399,2189387,βάλλω,active,n,a,,,,κατά:g:πέτρα,1
Odyssey,14,400,2189387,ἀλέομαι,middle,s,a,πτωχός,,,,1
Odyssey,14,400,2189387,ἠπεροπεύω,active,n,p,,,,,0
Odyssey,14,401,2189388,ἀπαμείβομαι,medio-passive,p,p,,,,,0
Odyssey,14,401,2189388,προσφωνέω,active,i,i,ὑφορβός,ὁ,,,2
Odyssey,14,403,2189389,εἰμί,active,o,p,εὔκλεια|ἀρετή,ἐγώ,,,3
Odyssey,14,404,2189389,ἄγω,active,i,a,,σύ,,εἰς:a:κλισία,2
Odyssey,14,404,2189389,δίδωμι,active,i,a,,ξένιος,,,1
Odyssey,14,405,2189389,κτείνω,active,o,a,,,,,0
Odyssey,14,405,2189389,αἱρέω,middle,o,a,,θυμός,,,1
Odyssey,14,406,2189390,λίσσομαι,middle,o,a,,Ζεύς,,,1
Odyssey,14,408,2189392,εἰμί,active,o,p,ἑταῖρος,,,:a:ταχύς,2
Odyssey,14,408,2189392,τεύχω,middle,o,a,,δόρπον,,ἐν:d:κλισία,2
Odyssey,14,409,2189393,ἀγορεύω,active,i,i,ὁ,τοιοῦτος,,πρός:a:ἀλλήλων,3
Odyssey,14,410,2189393,ἔρχομαι,active,i,a,ὗς|ἀνήρ,,,:a:ἀγχίμολος,3
Odyssey,14,411,2189394,ἔργω,active,i,a,,ὁ,,κατά:a:ἦθος,2
Odyssey,14,411,2189394,κοιμάω,passive,n,a,,,,,0
Odyssey,14,412,2189394,ὄρνυμι,middle,i,a,κλαγγή,,,,1
Odyssey,14,412,2189394,αὐλίζομαι,medio-passive,p,p,,,,,0
Odyssey,14,413,2189394,κέλομαι,middle,i,a,ὁ|ὑφορβός,ἑταῖρος,,,3
Odyssey,14,414,2189395,ἄγω,active,m,a,,ἄριστος,,,1
Odyssey,14,414,2189395,ἱερεύω,active,s,a,,ξένος,,,1
Odyssey,14,415,2189396,ὀνίνημι,middle,i,f,,,,,0
Odyssey,14,416,2189396,ἔχω,active,i,p,ὅς,ὀιζύς,,,2
Odyssey,14,416,2189396,πάσχω,active,p,p,,,,ἕνεκα:g:ὗς,1
Odyssey,14,417,2189397,ἔδω,active,i,p,ἄλλος,κάματος,,,2
Odyssey,14,418,2189398,φωνέω,active,p,a,,,,,0
Odyssey,14,418,2189398,κεάζω,active,i,a,,ξύλον,,:d:χαλκοῦς,2
Odyssey,14,419,2189398,εἰσάγω,active,i,i,ὁ,ὗς,,,2
Odyssey,14,420,2189399,ἵστημι,active,i,a,,ὁ,,ἐπί:d:ἐσχάρα,2
Odyssey,14,421,2189400,λανθάνω,medio-passive,i,i,συβώτης,ἀθάνατος,,,2
Odyssey,14,421,2189401,χράω,medio-passive,i,r,,φρήν,,,1
Odyssey,14,422,2189402,ἀπάρχω,medio-passive,p,p,,,,,0
Odyssey,14,422,2189402,βάλλω,active,i,i,ὁ!,θρίξ,,ἐν:d:πῦρ,3
Odyssey,14,423,2189402,ἐπεύχομαι,medio-passive,i,i,,θεός,,,1
Odyssey,14,424,2189402,νοστέω,active,n,a,Ὀδυσσεύς,,,,1
Odyssey,14,425,2189403,κόπτω,active,i,a,,,,:d:σχίζα,1
Odyssey,14,425,2189403,ἀνέχω,middle,p,a,,,,,0
Odyssey,14,425,2189403,λείπω,active,i,a,,ὅς,,,1
Odyssey,14,425,2189403,κείω,active,p,p,,,,,0
Odyssey,14,426,2189404,λείπω,active,i,a,ψυχή,ὁ,,,2
Odyssey,14,426,2189405,σφάζω,active,i,a,,,,,0
Odyssey,14,426,2189405,εὕω,active,i,a,,,,,0
Odyssey,14,427,2189406,διαχέω,active,i,a,,μιν,,,1
Odyssey,14,427,2189407,ὠμοθετέω,medio-passive,i,i,ὁ|συβώτης,,,εἰς:a:δημός,3
Odyssey,14,428,2189407,ἄρχω,medio-passive,p,p,,μέλος,,,1
Odyssey,14,429,2189407,βάλλω,active,i,i,,ὁ,,ἐν:d:πῦρ,2
Odyssey,14,429,2189407,παλύνω,active,p,a,,,,:d:ἀκτή,1
Odyssey,14,430,2189407,μιστύλλω,active,i,i,,ἄλλος,,,1
Odyssey,14,430,2189407,πείρω,active,i,a,,,,ἀμφί:d:ὀβελός,1
Odyssey,14,431,2189407,ὀπτάω,active,i,a,,,,,0
Odyssey,14,431,2189407,ἐρύω1,middle,i,a,,πᾶς,,,1
Odyssey,14,432,2189407,βάλλω,active,i,i,,,,ἐν:d:ἐλεός,1
Odyssey,14,433,2189408,ἵστημι,medio-passive,i,i,συβώτης,,,,1
Odyssey,14,433,2189408,δαιτρεύω,active,p,f,,,,,0
Odyssey,14,433,2189409,οἶδα,active,i,l,,αἴσιμος,,περί:d:φρήν,2
Odyssey,14,434,2189410,διαμοιράω,medio-passive,i,i,,ὁ,,,1
Odyssey,14,434,2189410,δαίζω,active,p,p,,,,,0
Odyssey,14,436,2189411,τίθημι,active,i,a,,εἷς|νύμφη|Ἑρμῆς|υἱός,,,4
Odyssey,14,436,2189411,ἐπεύχομαι,middle,p,a,,,,,0
Odyssey,14,436,2189411,νέμω,active,i,a,,ἄλλος|ἕκαστος,,,2
Odyssey,14,437,2189412,γεραίρω,active,i,i,,Ὀδυσσεύς,,:d:νῶτον,2
Odyssey,14,438,2189412,κυδαίνω,active,i,i,,θυμός,,,1
Odyssey,14,439,2189413,φωνέω,active,p,a,,,,,0
Odyssey,14,439,2189413,πρόσφημι,active,i,i,Ὀδυσσεύς,μιν,,,2
Odyssey,14,440,2189414,γίγνομαι,middle,o,a,,Ζεύς,φίλος,,2
Odyssey,14,441,2189414,εἰμί,active,p,p,,,τοῖος,,1
Odyssey,14,441,2189414,γεραίρω,active,i,p,,,,:d:ἀγαθός,1
Odyssey,14,442,2189415,ἀπαμείβομαι,medio-passive,p,p,,,,,0
Odyssey,14,442,2189415,πρόσφημι,active,i,i,,ὁ,,,1
Odyssey,14,443,2189416,ἐσθίω,active,m,p,,,,,0
Odyssey,14,443,2189416,τέρπω,medio-passive,m,p,,ὅδε,,,1
Odyssey,14,444,2189416,πάρειμι,active,i,p,οἷος,,,,1
Odyssey,14,444,2189417,δίδωμι,active,i,f,,ὁ,,,1
Odyssey,14,444,2189417,ἐάω,active,i,f,,ὁ,,,1
Odyssey,14,445,2189417,ἐθέλω,active,s,p,,,,:d:θυμός,1
Odyssey,14,445,2189418,δύναμαι,medio-passive,i,p,,,,,0
Odyssey,14,446,2189419,ἠμί,active,i,i,,,,,0
Odyssey,14,446,2189419,θύω,active,i,a,,ἄργμα|θεός,,,2
Odyssey,14,447,2189419,σπένδω,active,p,a,,,,,0
Odyssey,14,448,2189419,τίθημι,active,i,a,,οἶνος|Ὀδυσσεύς,,ἐν:d:χείρ,3
Odyssey,14,448,2189420,ἕζομαι,middle,i,a,ὁ,,,παρά:d:μοῖρα,2
Odyssey,14,449,2189421,νέμω,active,i,a,Μεσαύλιος,σῖτος|σφεῖς,,,3
Odyssey,14,450,2189421,κτάομαι,middle,i,a,συβώτης,ὅς,,,2
Odyssey,14,450,2189421,ἀποίχομαι,medio-passive,p,p,ἄναξ,,,,1
Odyssey,14,452,2189422,πρίαμαι,medio-passive,i,i,,μιν,,παρά:g:Τάφιοι;:d:κτέαρ,3
Odyssey,14,453,2189423,πρόκειμαι,medio-passive,p,p,,,,,0
Odyssey,14,453,2189423,ἰάλλω,active,i,i,ὁ,χείρ,,ἐπί:a:ὄνειαρ,3
Odyssey,14,454,2189424,ἵημι,middle,i,a,,ἔρος,,,1
Odyssey,14,455,2189424,ἀφαιρέω,active,i,a,Μεσαύλιος,σῖτος|σφεῖς,,,3
Odyssey,14,456,2189424,κορέννυμι,medio-passive,p,r,,σῖτος|κρέας,,,2
Odyssey,14,456,2189424,σεύω,medio-passive,i,i,ὁ,,,ἐπί:a:κοῖτος,2
Odyssey,14,457,2189425,ἐπέρχομαι,active,i,a,νύξ,,,,1
Odyssey,14,457,2189425,ὕω,active,i,i,Ζεύς,,,,1
Odyssey,14,458,2189425,ἄημι,active,i,i,ζέφυρος,,,,1
Odyssey,14,459,2189426,μετεῖπον,active,i,a,Ὀδυσσεύς,ὁ,,,2
Odyssey,14,459,2189426,πειρητίζω,active,p,p,,συβώτης,,,1
Odyssey,14,460,2189426,ἐκδύω,active,p,a,,,,,0
Odyssey,14,460,2189426,πόρω,active,o,a,,ἕ|χλαῖνα,,,2
Odyssey,14,461,2189426,ἐποτρύνω,active,o,a,,τις,,,1
Odyssey,14,461,2189426,κήδω,medio-passive,i,i,,ἕ,,,1
Odyssey,14,462,2189427,κλύω,active,m,a,,,,,0
Odyssey,14,463,2189427,εὔχομαι,middle,p,a,,,,,0
Odyssey,14,463,2189427,εἴρω2,active,i,f,,ἔπος,,,1
Odyssey,14,463,2189428,ἄνωγα,active,i,p,οἶνος,,,,1
Odyssey,14,464,2189428,ἐφίημι,active,i,a,ὅς,,,:a:ἁπαλός,2
Odyssey,14,464,2189428,ἀείδω,active,n,a,,,,,0
Odyssey,14,465,2189428,γελάω,active,n,a,,,,:a:ἁπαλός,1
Odyssey,14,465,2189428,ὀρχέομαι,medio-passive,n,a,,,,,0
Odyssey,14,465,2189428,ἀνίημι,active,i,a,,,,,0
Odyssey,14,466,2189428,προίημι,active,i,a,,ἔπος,,,1
Odyssey,14,467,2189429,ἀνακράζω,active,i,a,,,,:a:πρῶτος,1
Odyssey,14,467,2189429,ἐπικεύθω,active,i,f,,,,,0
Odyssey,14,468,2189430,ἡβάω,active,o,p,,,,,0
Odyssey,14,468,2189430,εἰμί,active,o,p,βία,,ἔμπεδος,,2
Odyssey,14,469,2189430,ἄγω,active,i,i,,λόχος,,ὑπό:a:Τροία,2
Odyssey,14,469,2189430,ἀρτύνω,active,p,a,,,,,0
Odyssey,14,470,2189431,ἡγέομαι,medio-passive,i,i,Ὀδυσσεύς|Μενέλαος,,,,2
Odyssey,14,471,2189431,ἄρχω,active,i,i,ἐγώ,,,ἅμα:d:ὁ,2
Odyssey,14,471,2189432,ἄνωγα,active,i,i,,,,,0
Odyssey,14,472,2189433,ἱκνέομαι,middle,i,a,,,,,0
Odyssey,14,474,2189433,πίπτω,active,p,r,,,,ὑπό:d:τεῦχος,1
Odyssey,14,475,2189433,κεῖμαι,medio-passive,i,i,ἐγώ,,,περί:a:ἄστυ;κατά:a:ῥωπήιον,3
Odyssey,14,475,2189434,ἐπέρχομαι,active,i,a,νύξ,,,,1
Odyssey,14,475,2189434,πίπτω,active,p,a,Βορέας,,,,1
Odyssey,14,476,2189435,γίγνομαι,middle,i,a,χιών,,,,1
Odyssey,14,477,2189435,περιτρέφομαι,medio-passive,i,i,κρύσταλλος,σάκος,,,2
Odyssey,14,478,2189436,ἔχω,active,i,i,ἄλλος,χλαῖνα|χιτών,,,3
Odyssey,14,479,2189436,εὕδω,active,i,i,,,,,0
Odyssey,14,479,2189436,εἰλύω,medio-passive,p,r,,ὦμος,,:d:σάκος,2
Odyssey,14,480,2189437,εἶμι,active,p,p,,ἑταῖρος,,,1
Odyssey,14,480,2189437,λείπω,active,i,i,ἐγώ,χλαῖνα,,:d:ἀφραδία,3
Odyssey,14,481,2189437,φημί,medio-passive,i,i,,,,,0
Odyssey,14,481,2189437,ῥιγόω,active,n,f,,,,,0
Odyssey,14,482,2189437,ἕπομαι,medio-passive,i,i,,,,,0
Odyssey,14,482,2189437,ἔχω,active,p,p,,σάκος|ζῶμα,,,2
Odyssey,14,483,2189438,εἰμί,active,i,i,,,,,0
Odyssey,14,483,2189438,βαίνω,active,i,l,ἄστρον,,,,1
Odyssey,14,484,2189438,προσαυδάω,active,i,i,ἐγώ,Ὀδυσσεύς,,,2
Odyssey,14,484,2189438,εἰμί,active,p,p,,,,,0
Odyssey,14,485,2189438,νύσσω,active,p,a,,,,:d:ἀγκών,1
Odyssey,14,485,2189439,ὑπακούω,active,i,a,ὁ,,,,1
Odyssey,14,487,2189440,μέτειμι,middle,i,f,,ζωός,,,1
Odyssey,14,488,2189440,δάμνημι,medio-passive,i,p,χεῖμα,ἐγώ,,,2
Odyssey,14,488,2189441,ἔχω,active,i,p,,χλαῖνα,,,1
Odyssey,14,488,2189442,ἀπαφίσκω,active,i,a,δαίμων,,,,1
Odyssey,14,489,2189442,εἰμί,active,n,p,ἐγώ,,οἰοχίτων,,2
Odyssey,14,489,2189443,πέλω,medio-passive,i,p,φυκτός,,,,1
Odyssey,14,490,2189444,φημί,medio-passive,i,i,,,,,0
Odyssey,14,490,2189444,ἔχω,active,i,a,ὁ,νόος,,ἐν:d:θυμός,3
Odyssey,14,491,2189444,εἰμί,active,i,i,ἐκεῖνος,,οἷος,,2
Odyssey,14,491,2189444,βουλεύω,active,n,p,,,,,0
Odyssey,14,491,2189444,μάχομαι,medio-passive,n,p,,,,,0
Odyssey,14,492,2189445,φθέγγομαι,middle,p,a,,,,,0
Odyssey,14,492,2189445,εἶπον,active,i,a,,μῦθος,,:d:ὄψ;πρός:a:ἐγώ,3
Odyssey,14,493,2189446,σιγάω,active,m,p,,,,,0
Odyssey,14,493,2189446,ἀκούω,active,s,a,τις,σύ,,,2
Odyssey,14,494,2189447,ἠμί,active,i,i,,,,,0
Odyssey,14,494,2189447,ἔχω,active,i,a,,κεφαλή,,ἐπί:g:ἀγκών,2
Odyssey,14,494,2189447,εἶπον,active,i,a,,μῦθος,,,1
Odyssey,14,495,2189448,κλύω,active,m,a,,,,,0
Odyssey,14,495,2189449,ἔρχομαι,active,i,a,ὄνειρος,ἐγώ,,:a:ἐνύπνιος,3
Odyssey,14,496,2189450,ἔρχομαι,active,i,a,,,,ἑκάς:g:ναός,1
Odyssey,14,496,2189451,εἰμί,active,o,p,τις,,,,1
Odyssey,14,497,2189451,εἶπον,active,n,a,,Ἀγαμέμνων|ποιμήν,,,2
Odyssey,14,498,2189451,ἐποτρύνω,active,o,a,πλείων,,,,1
Odyssey,14,498,2189451,νέομαι,medio-passive,n,p,,,,παρά:d:ναῦς,1
Odyssey,14,499,2189452,φημί,medio-passive,i,i,,,,,0
Odyssey,14,499,2189452,ὄρνυμι,middle,i,a,Θόας|υἱός,,,,2
Odyssey,14,500,2189452,τίθημι,middle,i,a,,χλαῖνα,,,1
Odyssey,14,501,2189452,βαίνω,active,i,a,,,,ἐπί:a:ναῦς,1
Odyssey,14,501,2189452,θέω,active,n,p,,,,,0
Odyssey,14,502,2189453,κεῖμαι,medio-passive,i,i,ἐγώ,,,ἐν:d:εἷμα,2
Odyssey,14,502,2189453,φάω,active,i,i,ἠώς,,,,1
Odyssey,14,503,2189454,ἡβάω,active,o,p,,,,,0
Odyssey,14,503,2189454,εἰμί,active,o,p,βία,,ἔμπεδος,,2
Odyssey,14,504,2189455,δίδωμι,active,o,a,τις,χλαῖνα,,:d:φιλότης;:d:αἰδώς,4
Odyssey,14,506,2189456,ἀτιμάζω,active,i,p,,ἐγώ,,,1
Odyssey,14,506,2189456,ἔχω,active,p,p,,εἷμα,,:d:χρώς,2
Odyssey,14,507,2189457,ἀπαμείβομαι,medio-passive,p,p,,,,,0
Odyssey,14,507,2189457,πρόσφημι,active,i,i,,ὁ,,,1
Odyssey,14,508,2189458,καταλέγω,active,i,a,,ὅς,,,1
Odyssey,14,509,2189458,εἶπον,active,i,a,,ἔπος,,:a:τις;παρά:a:μοῖρα,3
Odyssey,14,510,2189459,δεύω2,middle,i,f,,ἐσθής|τις,,,2
Odyssey,14,511,2189459,ἐπέοικε,active,i,r,ὅς,ἱκέτης,,,2
Odyssey,14,511,2189459,ἀντιάζω,active,p,a,,,,,0
Odyssey,14,512,2189460,δνοπαλίζω,active,i,f,,ῥάκος,,,1
Odyssey,14,514,2189461,ἕννυμι,medio-passive,n,p,,,,,0
Odyssey,14,515,2189462,ἔρχομαι,active,s,a,υἱός,,,,1
Odyssey,14,516,2189462,δίδωμι,active,i,f,,σύ|χλαῖνα|χιτών,,,3
Odyssey,14,517,2189462,πέμπω,active,i,f,,,,,0
Odyssey,14,517,2189462,κελεύω,active,i,p,καρδία|θυμός,,,,2
Odyssey,14,518,2189463,εἶπον,active,p,a,,,,,0
Odyssey,14,518,2189463,ἀνορούω,active,i,a,,,,,0
Odyssey,14,518,2189463,τίθημι,active,i,i,,ἕ|εὐνή,,ἐγγύς:g:πῦρ,3
Odyssey,14,519,2189463,βάλλω,active,i,i,,δέρμα,,,1
Odyssey,14,520,2189464,καταλέγω,passive,i,a,Ὀδυσσεύς,,,,1
Odyssey,14,520,2189465,βάλλω,active,i,a,,χλαῖνα,,ἐπί:d:αὐτός,2
Odyssey,14,521,2189465,παράκειμαι,medio-passive,i,i,ὅς,,,:d:ἕ,2
Odyssey,14,522,2189465,ἕννυμι,medio-passive,n,p,,,,,0
Odyssey,14,522,2189465,ὄρομαι,medio-passive,o,p,χειμών,,,,1
Odyssey,14,523,2189466,κοιμάω,middle,i,a,Ὀδυσσεύς,,,,1
Odyssey,14,524,2189466,κοιμάω,middle,i,a,ἀνήρ,,,παρά:a:αὐτός,2
Odyssey,14,525,2189467,ἁνδάνω,active,i,i,κοῖτος,συβώτης,,ἀπό:g:ὗς,3
Odyssey,14,525,2189467,κοιμάω,passive,n,a,,,,ἀπό:g:ὗς,1
Odyssey,14,526,2189467,εἶμι,active,p,p,,,,,0
Odyssey,14,526,2189467,ὁπλίζω,medio-passive,i,i,ὁ,,,,1
Odyssey,14,526,2189468,χαίρω,active,i,i,Ὀδυσσεύς,,,,1
Odyssey,14,527,2189468,περικήδομαι,medio-passive,i,i,,ἕ|βίοτος,,,2
Odyssey,14,527,2189468,εἰμί,active,p,p,,,,,0
Odyssey,14,528,2189469,βάλλω,middle,i,a,,ξίφος,,:a:πρῶτος;περί:d:ὦμος,3
Odyssey,14,529,2189469,ἕννυμι,middle,i,a,,χλαῖνα,,,1
Odyssey,14,530,2189469,αἱρέω,middle,i,a,,νάκος,,,1
Odyssey,14,531,2189469,αἱρέω,middle,i,a,,ἄκων|ἀλκτήρ,,,2
Odyssey,14,532,2189470,βαίνω,active,i,a,,,,,0
Odyssey,14,532,2189470,εἶμι,active,n,p,,,,,0
Odyssey,14,532,2189470,κείω,active,p,p,,,,,0
Odyssey,14,533,2189470,εὕδω,active,i,i,ὗς,,,ὑπό:d:πέτρα;ὑπό:d:ἰωγή,3
Odyssey,15,2,2189471,οἴχομαι,medio-passive,i,i,ὁ|Ἀθήνη,υἱός,,εἰς:a:Λακεδαίμων,4
Odyssey,15,3,2189471,ὑπομιμνήσκω,active,p,f,,νόστος,,,1
Odyssey,15,3,2189471,ὀτρύνω,active,p,f,,,,,0
Odyssey,15,3,2189471,νέομαι,medio-passive,n,p,,,,,0
Odyssey,15,4,2189472,εὑρίσκω,active,i,a,,Τηλέμαχος|υἱός|Νεστορίδης,,,3
Odyssey,15,5,2189472,εὕδω,active,p,p,,,,ἐν:d:πρόδομος,1
Odyssey,15,6,2189472,δαμάζω,medio-passive,p,r,,,,:d:ὕπνος,1
Odyssey,15,7,2189473,ἔχω,active,i,i,ὕπνος,Τηλέμαχος,,,2
Odyssey,15,8,2189473,ἐγείρω,active,i,i,μελέδημα,,,ἐν:d:θυμός;διά:a:νύξ,3
Odyssey,15,9,2189474,ἵστημι,medio-passive,p,p,,,,,0
Odyssey,15,9,2189474,πρόσφημι,active,i,i,Ἀθήνη,,,,1
Odyssey,15,10,2189475,ἀλάλημαι,medio-passive,i,p,,,,:a:καλός,1
Odyssey,15,11,2189475,προλείπω,active,p,a,,κτῆμα|ἀνήρ,,ἐν:d:δόμος,3
Odyssey,15,12,2189476,φαγεῖν,active,s,p,,πᾶς,,,1
Odyssey,15,13,2189476,δατέομαι,middle,p,a,,κτῆμα,,,1
Odyssey,15,13,2189476,ἔρχομαι,active,s,a,σύ,ὁδός,,,2
Odyssey,15,14,2189477,ὀτρύνω,active,m,p,,μενέλαος,,:a:ταχύς,2
Odyssey,15,15,2189477,πέμπω,active,n,p,,,,,0
Odyssey,15,15,2189477,τέτμον,active,s,a,,μήτηρ,,,1
Odyssey,15,16,2189478,κέλομαι,medio-passive,i,p,πατήρ|κασίγνητος,,,,2
Odyssey,15,17,2189478,γαμέω,middle,n,a,,Εὐρύμαχος,,,1
Odyssey,15,17,2189479,περιβάλλω,active,i,p,,μνηστήρ,,:d:δῶρον,2
Odyssey,15,18,2189479,ἐξοφέλλω,active,i,a,,ἕδνον,,,1
Odyssey,15,19,2189480,φέρω,medio-passive,s,p,κτῆμα,,,:a:τις;ἐκ:g:δόμος,3
Odyssey,15,20,2189481,οἶδα,active,i,r,,,,,0
Odyssey,15,21,2189482,βούλομαι,medio-passive,i,p,,,,,0
Odyssey,15,21,2189482,ὀφέλλω,active,n,p,,οἶκος,,,1
Odyssey,15,21,2189482,ὀπυίω,active,s,p,ὅς,,,,1
Odyssey,15,23,2189482,μιμνήσκω,medio-passive,i,r,,παῖς,,,1
Odyssey,15,23,2189482,θνήσκω,active,p,r,,,,,0
Odyssey,15,23,2189482,μεταλλάω,active,i,p,,,,,0
Odyssey,15,24,2189483,ἔρχομαι,active,p,a,,,,,0
Odyssey,15,24,2189483,ἐπιτρέπω,active,o,a,σύ,ἕκαστος,,,2
Odyssey,15,25,2189483,φαίνω,medio-passive,i,p,ὅς,σύ,,,2
Odyssey,15,25,2189483,εἰμί,active,n,p,,,ἄριστος,,1
Odyssey,15,26,2189483,φαίνω,active,s,a,θεός,σύ|παράκοιτις,,:a:ὁ,4
Odyssey,15,27,2189484,εἴρω2,active,i,f,,σύ|ἔπος,,,2
Odyssey,15,27,2189484,συντίθημι,middle,m,a,σύ,θυμός,,,2
Odyssey,15,28,2189485,λοχάω,active,i,p,ἀριστεύς,σύ,,ἐν:d:πορθμός,3
Odyssey,15,30,2189486,ἵημι,medio-passive,p,p,,,,,0
Odyssey,15,30,2189486,κτείνω,active,n,a,,,,,0
Odyssey,15,30,2189486,ἱκνέομαι,middle,n,a,,γαῖα,,,1
Odyssey,15,31,2189487,οἴομαι,active,i,p,,ὁ,,,1
Odyssey,15,31,2189488,κατέχω,active,i,f,γαῖα,τις,,,2
Odyssey,15,32,2189488,κατέδω,active,i,p,ὅς,βίοτος,,,2
Odyssey,15,33,2189489,ἀπέχω,active,n,p,,νῆσος|ναῦς,,,2
Odyssey,15,34,2189489,πλέω,active,n,p,,,,:d:νύξ,1
Odyssey,15,34,2189490,πέμπω,active,i,f,ὅς,σύ|οὖρος|σύ,,,4
Odyssey,15,35,2189490,φυλάσσω,active,i,p,,,,,0
Odyssey,15,35,2189490,ἐρύω2,medio-passive,i,p,,,,,0
Odyssey,15,36,2189491,ἀφικνέομαι,medio-passive,s,a,,ἀκτή,,,1
Odyssey,15,37,2189491,ὀτρύνω,active,n,a,,ναῦς|ἑταῖρος,,εἰς:a:πόλις,3
Odyssey,15,38,2189491,εἰσαφικνέομαι,middle,n,a,,συβώτης,,:a:πρώτιστος,2
Odyssey,15,39,2189491,οἶδα,active,i,r,,σύ|ἤπιος,,,2
Odyssey,15,40,2189492,ἄεσα,active,n,a,,,,:a:νύξ,1
Odyssey,15,40,2189493,ὀτρύνω,active,n,a,,ὁ,,εἴσω:a:πόλις,2
Odyssey,15,41,2189493,εἴρω2,active,p,f,,ἀγγελία|Πηνελόπεια,,,2
Odyssey,15,42,2189493,εἰμί,active,i,p,,ἕ,σῶς,,2
Odyssey,15,42,2189493,ἔρχομαι,active,i,r,,,,ἐκ:g:Πύλος,1
Odyssey,15,43,2189494,εἶπον,active,p,a,,,,,0
Odyssey,15,43,2189494,ἀποβαίνω,active,i,a,ὁ,,,πρός:a:Ὄλυμπος,2
Odyssey,15,44,2189494,ἐγείρω,active,i,a,ὁ,Νεστορίδης,,ἐκ:g:ὕπνος,3
Odyssey,15,45,2189494,κινέω,active,p,a,,,,:d:πούς,1
Odyssey,15,45,2189494,εἶπον,active,i,a,,μῦθος,,πρός:a:μιν,2
