lemma,freq,hdbscan,ward_40,ward_80,ward_150,x,y,gloss,gloss_source
ἡβάω,15,86,17,70,142,2.3701017,12.451964,attain; have attained puberty; past puberty; adults,lsj
ἡγέομαι,44,55,23,13,56,4.614748,9.224839,"go before, lead the way; precede; to go before; might guide",lsj
ἡγήτωρ,40,50,23,13,56,4.5840855,9.293158,"leader, commander, chief; chiefs in war",lsj
ἡγεμονεύω,33,55,23,13,56,4.659307,9.180555,lead the way; to lead; make; lead,lsj
ἡγεμών,26,55,23,13,56,4.675037,9.161933,"one who leads; guide; one who does a thing first, shows the way; leaders, Mnemos",lsj
ἡδύς,42,146,0,50,1,3.3108463,8.636362,pleasant; rather; pleasures; merrily,lsj
ἡμέρα,6,19,31,79,79,3.6677883,10.257994,day; at daybreak; in the day; a state,lsj
ἡμέτερος,84,31,15,20,122,4.7439103,7.963948,our; our case; our part; in our power,lsj
ἡμίονος,38,56,6,46,10,5.3553233,9.814537,"half-ass; mule; a team of racing-mules; wild ass, onager",lsj
ἡνία,27,112,1,41,66,4.446758,12.560862,reins; bit; ṇsiyo; nāsyam,lsj
ἡνίοχος,30,54,23,62,30,4.9146004,9.270679,"one who holds the reins, driver, charioteer; chariot-driver; rider; the helmsman",lsj
ἤια,7,30,2,2,69,4.102803,9.751068,provisions for a journey; food; husks; chaff,lsj (relaxed match)
ἤλιθα,5,30,39,39,80,4.1542344,9.8520975,"very much, exceedingly; in vain, to no purpose",lsj
ἤπειρος,18,78,22,36,8,4.5415015,10.20267,"terra firma, land; the sea; land; the mainland of Western Greece",lsj
ἤπειρόνδε,8,90,21,71,17,4.9868803,6.8706408,,none
ἤπιος,24,35,2,2,25,3.9152598,8.247603,"gentle, kind; appeased; kindly feeling; mild, less intense",lsj
ἤτοι,105,110,31,34,113,3.2994637,6.35827,,none
ἥβη,18,-1,16,31,7,3.2093153,11.056584,"youthful prime, youth; manhood; strength and vigour of youth; the time before manhood",lsj
ἥλιος,8,18,32,65,65,3.8002696,10.313999,"sun; the light of life, live; East; eastern",lsj
ἥμισυς,14,116,31,79,79,2.6541536,5.647331,half; half of; half-and-half; mid,lsj
ἥρως,110,24,5,15,76,6.509979,8.492361,"hero; the Fourth Age of men; heroes, as objects of worship; local deities",lsj
ἦκα,9,-1,21,10,106,2.933476,6.471739,"slightly, a little; a little; softly, gently; softly, low",lsj
ἦμαρ,178,19,31,79,79,3.650434,10.340184,day; by day; on that day; the day,lsj
ἦμος,32,124,31,34,113,3.122355,6.305567,"at which time, when; while, so long as",lsj
ἦνις,5,56,21,1,82,5.561493,10.041368,,none
ἦνοψ,5,144,26,67,67,4.5690947,9.969695,"gleaming; Fr.anon; not to be looked at, dazzling",lsj
ἦτορ,79,-1,10,0,16,2.284375,10.491454,"heart; my heart; the seat of life, life; the seat of feeling, passion, desire",lsj
ἧμαι,118,155,14,12,95,0.875598,14.338975,"āste; to be seated, sit; sit still, sit idle; encamp",lsj
ἧπαρ,9,112,22,57,57,4.320033,12.309817,liver; pregnant; fruitful land; yēqṷṛt,lsj
ἧχι,8,125,31,34,113,3.273837,6.1755,where,lsj
Ἠετίων,12,26,5,15,76,6.525386,8.20646,,none
Ἡράκλειος,6,10,5,15,48,6.4117136,8.903543,of Heracles; Heracles himself; like Heracles; temple of Heracles,lsj
Ἡρακλέης,7,40,5,15,76,6.9293265,7.7737823,Heracles; like Heracles,lsj
Ἥρα,127,10,10,0,16,6.31812,8.881265,Hera; nine; servo; inhabitants of Heraea,lsj
Ἥφαιστος,59,-1,5,15,48,6.447636,8.586409,Hephaestus; Volcanus; Plah; nine,lsj
Ἦλις,10,9,5,24,94,5.8694463,7.153395,,none
ἰάλλω,21,80,20,54,87,1.2724136,11.059835,send forth; they put forth; laid; threw,lsj
ἰάομαι,5,80,13,48,12,1.4678872,11.127073,"heal, cure; attempt to cure, treat; cure. treat; remedy",lsj
ἰάχω,36,227,20,66,32,1.6031252,11.937023,"cry, shout; shriek; ring, resound; roar",lsj
ἰαίνω,18,80,10,0,16,1.5635861,10.87699,"heat; melt; relax by warmth; warm, cheer",lsj
ἰατήρ,6,48,23,13,84,3.3571815,10.474931,surgeon; healer; deliverer,lsj
ἰατρός,5,44,31,34,113,4.4374433,8.718192,"one who heals, physician; surgeon; midwife",lsj
ἰαχή,10,165,12,5,5,2.7089684,11.290096,"cry, shout; wail, shriek; a joyous sound; shouts of joy",lsj
ἰαύω,11,80,20,54,87,1.3513957,11.056611,"Graffītes Grecs du Memnonion d’ Abydos; sleep, pass the night; enjoy; sleeping",lsj
ἰδνόομαι,5,191,20,56,27,1.6592064,12.326641,"bend oneself, double oneself up",lsj
ἰθύνω,25,145,20,54,87,1.1878471,12.699956,"make straight, straighten; guide in a straight line; let us drive; straight",lsj
ἰθύς,21,-1,21,1,52,1.9504473,7.228057,"straight; straightway, forthwith; straight on; outright, openly",lsj
ἰθύς2,30,-1,21,1,52,1.9502435,7.178642,"against; straight upwards; enterprise; mood, designs",lsj (homograph 2)
ἰθύω,13,-1,20,54,87,1.3047427,12.848669,"go straight, press right on; set straight; dashed straight at; to be eager, strive",lsj
ἰοχέαιρα,12,42,10,63,63,2.439622,10.024354,"arrow-pourer, shooter of arrows; poison-shedding",lsj
ἰσχανάω,8,201,10,7,4,1.5634118,11.581526,"hold back, stay; hold back, wait; to be stayed; cling to",lsj
ἰσόθεος,14,16,19,4,145,2.3463423,7.6818695,"equal to the gods, godlike",lsj
ἰχθυόεις,15,-1,10,7,4,1.4135485,9.498371,"full of fish, fishy; fish-like; consisting of fish",lsj
ἰχθύς,18,56,6,46,10,5.4428577,9.953192,any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills,agwn
ἰωή,5,103,10,0,148,2.7142558,10.749303,any loud sound: shout; cry; sound; the roaring blast,lsj
ἰός,35,75,12,51,51,2.8660748,10.417758,arrow,lsj
ἰότης,11,210,16,31,7,3.2867017,11.134055,"will, desire; by the will; will; for the sake of",lsj
ἱέραξ,8,56,25,25,20,5.6203914,10.1467,"hawk, falcon; fish; bandage",lsj
ἱδρόω,8,191,20,56,27,1.7209852,12.112506,"sweat, perspire; shall reek with sweat",lsj
ἱδρύω,6,155,14,29,28,0.9663554,14.210984,"make to sit down, seat; encamped; to be seated, sit still; lie encamped",lsj
ἱδρώς,19,-1,12,51,51,3.6101902,12.177234,"sweat; exudation; gum, resin; anything earned by the sweat of oneʼs brow",lsj
ἱερεύς,9,-1,3,21,70,3.831114,9.555444,"priest, sacrificer, diviner; pontifex; pont. maximus; a minister",lsj
ἱερεύω,30,-1,3,21,70,1.9712312,12.775924,sacrifice; offer sacrifice; slaughter; to slaughter for themselves,lsj
ἱερόν,14,-1,3,21,70,3.7341337,9.68022,"a job in an organization or hierarchy: ""he ocupied a post in the treasury""",agwn
ἱερός,76,-1,3,21,70,3.6414719,9.552731,"filled with; manifesting divine power, supernatural; great; holy",lsj
ἱκάνω,110,226,7,47,50,-0.15899009,14.121142,"come; to come to; reach, attain to; are fulfilled",lsj
ἱκέτης,12,-1,10,0,115,4.7628255,8.909626,"one who comes to seek aid; protection, suppliant; one who comes to seek for purification after homicide; protector of suppliants",lsj
ἱκνέομαι,265,226,7,47,50,-0.17278552,14.134004,"come; came; arrive at; reach, attain to",lsj
ἱλάσκομαι,6,-1,3,21,70,0.22426674,12.112691,"fix firmly: ""He ensconced himself in the chair""",agwn
ἱμάς,21,-1,12,51,51,5.1037335,11.594319,leathern strap; thong; traces; reins,lsj
ἱμάσθλη,5,-1,10,0,148,2.9013948,10.827346,thong; whip; rudder; any thong,lsj
ἱμάσσω,8,81,14,29,28,1.3767109,13.40341,flog; smote; smites; with lightnings,lsj
ἱμείρω,6,-1,26,28,29,0.22691008,12.115072,"long for, desire; long; wish",lsj
ἱμερόεις,10,-1,10,7,4,1.2051479,9.518634,"exciting desire, lovely, charming",lsj
ἱππεύς,26,54,23,62,30,4.9020743,9.164832,one who fights from a chariot; the driver; the hero who fights; one who drives in a chariot-race,lsj
ἱππηλάτης,11,-1,23,13,56,4.6911974,9.344278,"the smallest whole number or a numeral representing this number: ""he has the one but will need a two and three to go wit",agwn
ἱπποδάσεια,9,42,10,7,77,2.2867827,9.841378,bushy with horsehair,lsj
ἱπποκορυστής,5,42,10,0,16,2.498851,10.051198,"marshaller, arranger of chariots",lsj
ἱπποσύνη,6,42,10,7,77,2.239194,10.0584345,"the art of driving the war-chariot; driving, horsemanship; horse, cavalry",lsj
ἱππόβοτος,15,-1,10,7,77,1.6031289,9.7181015,grazed by horses,lsj
ἱππόδαμος,48,42,29,14,9,2.4260821,9.769375,tamer of horses; Hippodamia,lsj
ἱππόκομος,5,41,23,62,30,2.969126,9.688028,,none
ἱππότης,37,-1,23,13,56,4.7803597,9.468209,"driver; rider of horses, horseman, knight; horseback; the horse",lsj
ἱρός,21,65,3,21,70,3.331513,9.439131,,none
ἱστίον,24,112,1,41,66,4.509847,12.413603,"web, cloth, sheet; hangings; piece; sail",lsj
ἱστός,46,187,22,36,8,5.4845247,11.293392,"anything set upright; mast; the mast; rod, pole",lsj
ἴκελος,17,68,8,74,149,0.83505017,10.600662,"like, resembling; like; in the same way as",lsj
ἴκμενος,5,-1,0,19,54,4.195512,10.187674,a fair; moist,lsj
ἴκρια,11,112,1,41,66,4.532591,12.384251,"halfdeck; platform, stage; scaffolding; benches",lsj
ἴς,24,-1,25,25,20,5.7740335,9.328641,"sinew, tendon; sinews; the fibrous vessels in the muscles; fibrine",lsj
ἴσος,101,1,19,4,145,1.014512,10.341848,equal; like; copy; the same,lsj
ἴσχω,32,-1,17,75,75,0.5299898,13.213508,"keep back, restrain; keep; back; to keep",lsj
ἴφθιμος,43,-1,0,58,13,2.5483942,8.486638,"stout, strong; comely, stately; strong, powerful",lsj
ἴφιος,13,-1,1,41,66,5.394605,10.311407,"fat, goodly",lsj
ἴχνιον,8,-1,1,41,66,4.6001115,12.339557,"track, footprint; track; step; trace, remnant",lsj
ἵζω,68,155,14,12,95,0.91643786,14.341666,"si-sd-ō; e-sed-s; make to sit, seat, place, set; set",lsj
ἵημι,178,-1,7,47,35,0.07380844,13.841398,Ja-c-io; sēmen; véti; vyánti,lsj
ἵκω,39,226,7,47,50,-0.16389592,14.101001,"come; come to; are brought to; attain to, reach",lsj
ἵμερος,18,215,26,28,29,3.4979398,11.881363,"longing, yearning after; a yearning; for; impulses",lsj
ἵππειος,7,-1,23,62,30,3.3800504,9.513178,of a horse; horses; horse-hair,lsj
ἵππος,457,54,23,62,30,4.8365326,9.311776,horse; mare; team of chariot-horses; the chariot,lsj
ἵππουρις,6,168,10,0,16,1.7645812,10.321982,"horse-tailed, decked with a horse-tail; horse-tail; Satyrʼs tail; horse-tail, Equisetum silvaticum",lsj
ἵστημι,442,155,14,12,95,0.8712048,14.351882,make to stand; stand; sthā; á-sthā-t,lsj
ἶφι,15,1,19,4,145,1.1539357,10.034411,by force; might,lsj
Ἰδαῖος,24,-1,5,15,76,6.079353,7.9903913,of Ida,lsj
Ἰδομενεύς,76,-1,5,15,76,6.8837347,8.120466,,none
Ἰθάκη,72,11,5,24,94,5.913194,7.2143626,Ithaca; Ithacan; to Ithaca; from it,lsj
Ἰθακήσιος,6,14,5,15,76,5.951056,7.918536,,none
Ἰκάριος,17,36,5,15,76,7.0115566,8.358727,Icarian,lsj
Ἱππόθοος,7,-1,5,15,76,7.5400295,8.209334,,none
Ἱππόλοχος,10,98,5,15,76,7.514789,8.3819685,,none
Ἴδη,35,11,5,24,94,5.948976,7.2207737,,none
Ἴλιος,113,-1,5,24,94,5.743653,7.22257,"Ilios; Ilium, the city of Ilus, Troy; from Troy; before Troy",lsj
Ἴφιτος,5,97,5,15,76,7.459236,8.434918,,none
Ἶλος,7,17,5,15,76,6.9677362,8.406595,,none
Ἶρις,40,-1,25,25,105,6.136349,8.958976,Iris; rainbow; bright-coloured circle; the,lsj
Ἶρος,8,-1,25,25,105,6.929802,8.536763,Irus; an Irus; a beggar,lsj
ὀβελός,14,-1,1,41,64,5.270917,11.548133,"spit; pointed square pillar, obelisk; horizontal line",lsj
ὀδάξ,8,-1,0,32,15,2.7669747,8.272841,by biting with the teeth; biting the lips; tooth; bite,lsj
ὀδούς,23,-1,10,0,16,1.7905849,10.403269,tooth; incisors; molars; anything pointed,lsj
ὀδύνη,25,103,6,46,10,2.9917166,10.967741,"a bothersome annoying person: ""that kid is a terrible pain""",agwn
ὀδύρομαι,51,232,13,48,6,0.7138042,11.762193,"lament, bewail; mourned for; mourn for, for the sake of; wail",lsj
ὀδύσσομαι,8,235,4,27,108,0.36184,11.901052,"to be wroth against, hate; hated",lsj
ὀδών,11,75,12,51,51,2.8239274,10.476322,"an ability to perform well: ""he was at the top of his form""; ""the team was off form last night""",agwn
ὀιζυρός,12,75,20,54,132,2.9020221,10.3229885,"woeful, miserable; wretch!; toilsome, dreary; sorry, wretched, poor",lsj (relaxed match)
ὀιζύς,16,75,20,54,132,2.9193923,10.554785,"woe, misery",lsj (relaxed match)
ὀιστεύω,7,75,20,54,132,2.8898036,10.463174,shoot arrows; with an arrow; shoot with an arrow,lsj (relaxed match)
ὀιστός,53,75,12,51,51,2.940747,10.432705,"arrow; arrow-head, Sagitta sagittifolia; Sagitta",lsj (relaxed match)
ὀκριόεις,5,99,10,7,4,1.276824,9.439453,"having many points; roughnesses, rugged, jagged",lsj
ὀκτώ,5,-1,31,79,79,2.6230597,5.624586,"eight; aṣṭấ, aṣṭáu; octo; ahtau",lsj
ὀλέκω,15,189,7,76,143,0.41237557,13.088296,"ruin, destroy, kill; prey; perish, die",lsj
ὀλίγος,39,58,0,50,1,3.1757562,7.5527697,"little, small; small, low; not copious; slight",lsj
ὀλοφύρομαι,37,232,13,48,6,0.6444859,11.777672,"lament, wail, moan; lament; mourn for the ills of others; feel pity",lsj
ὀλοός,39,130,0,50,1,3.3953986,8.850711,"destructive, deadly; ill; destroyed, lost",lsj
ὀλοόφρων,5,-1,0,50,1,3.741844,9.044441,"meaning mischief, baleful; crafty, sagacious",lsj
ὀμφαλόεις,13,-1,10,7,4,1.2995677,9.440896,having a navel; boss; with a central boss; with a knob on the top,lsj
ὀμφαλός,8,-1,1,72,72,5.2182364,11.77995,navel; umbilical cord; anything; like a navel,lsj
ὀμόργνυμι,5,186,20,56,27,1.3044984,13.224257,wipe; were drying their; mrjáti,lsj
ὀνίνημι,15,-1,30,61,14,0.6944049,12.090327,"profit, benefit, help; gratify, delight; benefit; will",lsj
ὀνείδειος,8,-1,0,58,13,2.8164802,9.011562,reproachful; of reproach; dishonourable,lsj
ὀνειδίζω,5,153,13,11,93,0.74696654,11.754059,"cast in; teeth, make a reproach; make a reproach; to be made a reproach",lsj
ὀνομάζω,51,108,10,0,16,0.6185183,10.68691,"speak of by name, call; address by name; naming; name, specify",lsj
ὀνομαίνω,13,-1,30,61,14,0.16368762,11.324069,"name; call by name; name, recount; utter, speak",lsj
ὀξυόεις,11,100,10,7,4,1.3307598,9.402683,"with beechen shaft, beechen",lsj
ὀξύς,117,146,0,50,1,3.0890474,8.829397,"wood sorrel, Oxalis Acetosella; great sea-rush, Juncus acutus; sorrel, Rumex acetosa",lsj
ὀξύς2,25,146,0,50,1,3.2390935,8.687322,"sharp, keen; sharpened; point; apex",lsj (homograph 2)
ὀπάζω,46,134,10,0,16,1.3944161,10.969996,"make to follow, send with; give as a companion; follower; bid",lsj
ὀπάων,6,-1,20,54,132,3.0322778,10.440433,"comrade; esquire; follower, attendant; following",lsj
ὀπίσσω,6,-1,10,0,62,1.8306355,6.9414244,,none
ὀπίσω,52,-1,10,0,62,1.8754802,6.861545,"backwards; hinder parts; back; back, back again",lsj
ὀπαδέω,8,133,10,0,16,1.4618056,10.857807,,none
ὀπτάω,16,213,14,29,28,1.8742636,13.415162,"roast, broil; roast; broil; fry",lsj
ὀπυίω,12,133,20,54,132,1.430924,10.843456,"marry, take to wife; marry; wedded; to be married",lsj
ὀρέγω,34,134,10,0,16,1.3069477,11.210542,"reach, stretch, stretch out; reach out, hold out, hand, give; extend; stretch oneself out, stretch forth oneʼs hand",lsj
ὀρίνω,46,164,20,54,87,1.0139792,12.875342,"stir, raise; stir, move, excite; driving; wild",lsj
ὀρεύς,5,56,6,46,10,5.414041,10.234226,mule,lsj
ὀρθόκραιρος,5,42,10,63,63,2.4222853,10.011121,with straight; upright horns,lsj
ὀρθός,15,91,21,1,52,2.0550945,7.1810865,"straight; upright, standing; erect; standing with their walls entire",lsj
ὀρθόω,6,191,20,56,27,1.5839942,12.24119,"set straight; set upright, set up; raise up; raise up, rebuild",lsj
ὀροθύνω,7,164,20,54,87,1.1050134,12.729682,"stir up, rouse, urge on; urge",lsj
ὀρούω,20,164,20,54,87,1.0096982,12.894608,"dart, rush forward; move; rush at, strive after; to be eager",lsj
ὀρυκτός,7,132,29,14,31,3.1227953,9.03488,"dug, formed by digging; dug out, quarried; taken by digging",lsj
ὀρυμαγδός,16,111,12,5,22,2.8583,11.127981,"loud noise, din; the sound; rattling; roar",lsj
ὀρχηθμός,5,138,12,5,5,2.872659,11.6993065,dance,lsj
ὀρχηστύς,6,138,12,5,5,2.9188087,11.659981,the dance,lsj
ὀρύσσω,6,186,14,29,28,1.8929921,13.857469,dig; trench; dig up; had,lsj
ὀσμή,6,103,10,0,148,2.8292804,10.833888,"smell, odour; foul smells; fragrant odours; scent, perfume",lsj
ὀστέον,45,112,1,41,64,4.531526,12.558098,d)Fr; bone; the bleached bones of the dead; of bones,lsj
ὀτρηρός,7,-1,28,59,120,2.9319377,8.988825,"quick, nimble, busy, ready; sharp, cutting",lsj
ὀτρύνω,126,145,28,59,120,1.0444931,12.602138,"stir up, egg on, encourage; rouse oneself, bestir oneself, hasten; urge on, cheer on; urge forward, quicken, speed",lsj
ὀφέλλω,28,206,4,43,43,-0.33423832,11.587327,"increase, enlarge, strengthen; raises high; multiply; add to",lsj
ὀφείλω,26,206,4,43,43,-0.39273345,11.527248,"owe, have to pay; account for; do I owe?; to be debtor",lsj
ὀφθαλμός,112,154,1,72,72,4.953926,12.550179,eye; eyes; to the eye; sight,lsj
ὀφρύς,20,-1,1,72,72,5.048881,12.300765,the arch of hair above each eye,agwn
ὀχέω,8,157,28,60,110,2.1886315,11.927313,"hold fast; endure, suffer; bear; continue, keep doing",lsj
ὀχεύς,13,-1,28,60,110,5.046932,11.6893215,anything used for holding; fastening; band; strap for fastening the helmet,lsj
ὀχθέω,29,228,20,66,32,1.2191849,11.964373,"to be sorely angered, vexed in spirit",lsj
ὀψέ,19,83,31,34,113,2.930424,6.213188,"after a long time, at length, late; late; too late; it is not long",lsj
ὀψίγονος,5,32,15,20,114,5.16673,8.286091,"after the expected or usual time; delayed: ""a belated birthday card""; ""I'm late for the plane""; ""the train is late""; ""ta",agwn
ὁδίτης,5,-1,5,15,118,6.4162006,9.091139,"wayfarer, traveller",lsj
ὁδός,10,-1,7,47,128,2.4247859,10.652197,"way, road; course, channel; to truth; further on the way, forwards",lsj
ὁδός2,67,-1,7,47,128,3.1574192,10.901962,"way, road; course, channel; to truth; further on the way, forwards",lsj (homographs merged)
ὁμαδέω,5,227,19,4,97,1.688829,11.8486,make a noise; din,lsj
