lemma,sense_id,n_occ,field_hdbscan,field_label,field_ward_25,gloss,top_context_lemmas
ἀπηνής,0,1,-1,,18,"ungentle, rough, hard; cruel; cruel thoughts; hard",μάρτυρος θεός μάκαρ θνητός ἄνθρωπος βασιλεύς χρεώ γίγνομαι ἀεικής λοιγός ἀμύνω
χρεώ,0,1,-1,,10,"want, need; need; necessity; need of",μάρτυρος θεός μάκαρ θνητός ἄνθρωπος βασιλεύς ἀπηνής γίγνομαι ἀεικής λοιγός ἀμύνω
ὀλοός,0,1,23,"best, better, force, bad",21,"destructive, deadly; ill; destroyed, lost",φρήν θύω
θύω,0,1,-1,,8,"offer by burning; made an offering; sacrifice, slay; the flesh of the victim",ὀλοός φρήν
καπνός,0,1,-1,,9,smoke; spray; trifles; on the smoking embers,κνῖσα οὐρανός ἱκνέομαι ἑλίσσω
ἑλίσσω,0,1,2,"dishonour, bend, alive, awe",6,Acut.(Sp; turn round; about; turning,κνῖσα οὐρανός ἱκνέομαι καπνός
τελήεις,0,1,-1,,6,"perfect, complete; of full tale; number; of full-grown beasts",ἔρδω Ἀπόλλων ἑκατόμβη ταῦρος αἴξ θίς ἅλς1 ἀτρύγετος
ἔρδω,0,1,-1,,4,to do; harm; let; practise,Ἀπόλλων τελήεις ἑκατόμβη ταῦρος αἴξ θίς ἅλς1 ἀτρύγετος
ἐπιτέλλω,0,1,35,"reproach, command, hold, encompasses",8,"enjoin, prescribe, command; spake; command; enjoined, prescribed",
πειράω,0,1,34,"speak, attempt, ask, make",8,"attempt, endeavour, try; make trial of; make an attempt on; make an attempt",γιγνώσκω
αἷμα,0,1,27,"blood, heart, feeling, life",9,blood; streams of blood; anything like blood; dye,κελαινός ἐρωέω δόρυ
κελαινός,0,1,-1,,21,"black, dark; swarthy; black with blood-stains; dark, murky",αἷμα ἐρωέω δόρυ
ἐρωέω,0,1,-1,,7,"rush, rush forth; started back; escape harm; draw back",αἷμα κελαινός δόρυ
δόρυ,0,1,19,"thigh, knee, nail, sheath",12,"stem, tree; plank; beam; mast",αἷμα κελαινός ἐρωέω
ἀντίβιος,0,1,23,"best, better, force, bad",21,opposing force to force; wrangling; hostile; enemy,μάχομαι ἔπος ἀνίστημι
Μενοιτιάδης,0,1,36,"peleus, son, nether, world place",18,,Πηλείδης κλισία ναῦς ἴσος εἶμι ἑταῖρος
προερύω,0,1,28,"cut, leave, draw, stream",2,draw on; forward; drew; move,Ἀτρείδης ναῦς θοός ἅλς1
κρίνω,0,1,33,"throw, crown, choose, hurl",24,"separate, put asunder, distinguish; pick out, choose; to choose; to be chosen out, distinguished",ἐρέτης
ἵζω,0,1,32,"sit, stay, leap, stand",4,"si-sd-ō; e-sed-s; make to sit, seat, place, set; set",Χρυσηίς καλλιπάρηος ἄγω
ἐπιπλέω,0,1,-1,,4,"sail upon; over; sail against, attack by sea; sail on",ἀναβαίνω ὑγρός κέλευθος
ὑγρός,0,1,-1,,9,"wet, moist, fluid; raw; liquid; moist",ἀναβαίνω ἐπιπλέω κέλευθος
ἄνωγα,0,1,13,"wish, owe, willing, urge",4,"command, order; advise, urge; bade; bids, prompts",λαός Ἀτρείδης ἀπολυμαίνομαι
λῦμα,0,1,-1,,11,"water used in washing; dirt removed by washing, offscourings; purgations; offscourings, refuse",ἅλς1 βάλλω
γενεά,0,1,-1,,10,"race, family; by birth; blood; younger",μέροψ ἄνθρωπος φθίω τρέφω γίγνομαι Πύλος ἠγάθεος
ῥέω,0,1,28,"cut, leave, draw, stream",4,"flow, run, stream, gush; runs with; a full stream; derive its stream",Νέστωρ ἡδυεπής ἀνορούω λιγύς Πύλιος ἀγορητής γλῶσσα μέλι γλυκύς αὐδή
κάμνω,0,1,13,"wish, owe, willing, urge",7,work; wrought; build; win by toil,ὀλίγος φίλος ἔρχομαι ἔχω ναῦς πολεμίζω
πτερόεις,0,1,7,"fear, rejoice, tears, cower",6,"feathered, winged; fluttering; winged",φωνέω ἔπος προσαυδάω
ἐναρίζω,0,1,-1,,7,strip a slain foe of his arms; slay in fight; slay; when dying,ἦτορ στῆθος λάσιος μερμηρίζω φάσγανον ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης χόλος παύω
ἐρητύω,0,1,-1,,7,"restrain, check; parts; to keep away from; prevent",ἦτορ στῆθος λάσιος μερμηρίζω φάσγανον ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος
ὁρμαίνω,0,1,-1,,4,"turn over; revolve anxiously in the mind, debate, ponder; ponder over, meditate; think, muse",φρήν θυμός ἕλκω κολεόν μέγας ξίφος ἔρχομαι Ἀθήνη
ξανθός,0,1,-1,,15,"yellow; brown, auburn; fair, golden; golden",κόμη αἱρέω Πηλείων οἶος φαίνω
κόμη,0,1,-1,,15,"hair of the head; the hair; hair, wig; unkempt",ξανθός αἱρέω Πηλείων οἶος φαίνω
θαμβέω,0,1,7,"fear, rejoice, tears, cower",6,to be astounded; to be astonished at; alarm; PMag. Leid.W,Ἀχιλλεύς
τρέπω,0,1,30,"disperse, prepare, mischief, delight",1,Studien zum griech. Perf; turn; direct; show,
τέκος,0,1,-1,,23,the young,αἰγίοχος Ζεύς ἔρχομαι
κώπη,0,1,-1,,15,handle; handle of an oar; the oar; oars,ἀργύρεος ἔχω χείρ βαρύς
ὑπεροπλία,0,1,23,"best, better, force, bad",21,"insolence, presumptuousness; high courage",θυμός ὄλλυμι
γλαυκῶπις,0,1,-1,,19,with gleaming eyes,προσεῖπον θεά Ἀθήνη
ὀνειδίζω,0,1,35,"reproach, command, hold, encompasses",8,"cast in; teeth, make a reproach; make a reproach; to be made a reproach",ἔπος
ἐξείρω,0,1,34,"speak, attempt, ask, make",8,put forth; pull out,
πάρειμι,0,1,20,"destroy, accept, away, lay",8,sum; to be by; present; near,τόσος ἀγλαός δῶρον ὕβρις
ἴσχω,0,1,35,"reproach, command, hold, encompasses",8,"keep back, restrain; keep; back; to keep",
χρή,0,1,13,"wish, owe, willing, urge",8,"sum; it is necessary; it must needs, one must; ought",σφωίτερος θεά ἔπος ἐρύω2 θυμός χολόω
ὀξύς,0,1,-1,,9,"wood sorrel, Oxalis Acetosella; great sea-rush, Juncus acutus; sorrel, Rumex acetosa",ἦτορ στῆθος λάσιος μερμηρίζω φάσγανον ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος παύω
φάσγανον,0,1,-1,,10,"sword; corn-flag, Gladiolus segetum",ἦτορ στῆθος λάσιος μερμηρίζω ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος παύω
μερμηρίζω,0,1,28,"cut, leave, draw, stream",4,"to be anxious; thoughtful, to be in doubt; was debating; debated anxiously",ἦτορ στῆθος λάσιος φάσγανον ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος παύω
λάσιος,0,1,5,"silver, overgrown, gold, breast",12,"shaggy, woolly; hairiness; bushy, overgrown; overgrown with",ἦτορ στῆθος μερμηρίζω φάσγανον ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος παύω
πολεμίζω,0,1,24,"arm, fight, anger, judgement",7,"wage war, fight; with; jointly with; war",ὀλίγος φίλος ἔρχομαι ἔχω ναῦς κάμνω
κορωνίς,0,1,21,"mortal, earth, ones, perfect",15,crook-beaked; curved; with crumpled horns; anything curved,εἶμι Φθία πολύς φέρτατος ναῦς
ἄφενος,0,1,-1,,21,"revenue, riches, wealth, abundance; wealth",οἴομαι ἄτιμος πλοῦτος ἀφύσσω
πλοῦτος,0,1,-1,,9,"wealth, riches; treasures; treasure; Plutus",οἴομαι ἄτιμος ἄφενος ἀφύσσω
ἐπισεύω,0,1,31,"tolerable, worth, fulfil, accused",8,"put in motion; against, set on; hurry; hasten to",φεύγω θυμός
ἔχθιστος,0,1,23,"best, better, force, bad",21,most hateful; most hostile; bitterest enemies,διοτρεφής βασιλεύς
διοτρεφής,0,1,21,"mortal, earth, ones, perfect",25,"fostered, cherished by Zeus; fed by rain",ἔχθιστος βασιλεύς
ὄθομαι,0,1,29,"hear, rouse, escape notice, waste",8,take heed; regard,κοτέω
κοτέω,0,1,-1,,8,"bear; a grudge, be angry at; angry at; angry",ὄθομαι
φέρτερος,0,1,23,"best, better, force, bad",21,,ἄγω Βρισηίς καλλιπάρηος εἶμι κλισία γέρας εἶδον ὅσος στυγέω ἴσος φημί ὁμοιόω
στυγέω,0,1,-1,,7,"hate, abhor; to show hatred; hate; fear",ἄγω Βρισηίς καλλιπάρηος εἶμι κλισία γέρας εἶδον ὅσος φέρτερος ἴσος φημί ὁμοιόω
ὁμοιόω,0,1,-1,,7,"make like; makes; correspond; to be made like, become like",ἄγω Βρισηίς καλλιπάρηος εἶμι κλισία γέρας εἶδον ὅσος φέρτερος στυγέω ἴσος φημί
ἄχος,0,1,26,"strength, death, strife, fear",10,"pain, distress",Πηλείων γίγνομαι
ἦτορ,0,1,27,"blood, heart, feeling, life",9,"heart; my heart; the seat of life, life; the seat of feeling, passion, desire",στῆθος λάσιος μερμηρίζω φάσγανον ὀξύς ἐρύω1 μηρός ἀνίστημι Ἀτρείδης ἐναρίζω χόλος παύω
σφωίτερος,0,1,23,"best, better, force, bad",21,"of you two; of them two; both of them; your own, your",χρή θεά ἔπος ἐρύω2 θυμός χολόω
ὠθέω,0,1,33,"throw, crown, choose, hurl",4,"thrust, push; he kept pushing; pushed; rush",κολεόν μέγας ξίφος
μέλι,0,1,-1,,12,honey; sweet gum; manna; milip,Νέστωρ ἡδυεπής ἀνορούω λιγύς Πύλιος ἀγορητής γλῶσσα γλυκύς ῥέω αὐδή
ἀμύσσω,0,1,20,"destroy, accept, away, lay",7,"scratch, tear, lacerate; tear in pieces, mangle; prick; sting",θυμός χώομαι ἄριστος Ἀχαιός τίνω
παλάμη,0,1,8,"sea, earth, land, salt",15,,υἱός Ἀχαιός φορέω δικασπόλος θέμις Ζεύς ἐρύω2
φορέω,0,1,-1,,7,"repeated; habitual; bear to and fro, bear along; conveyed",υἱός Ἀχαιός παλάμη δικασπόλος θέμις Ζεύς ἐρύω2
δικασπόλος,0,1,14,"dreams, augur, strong, powerful busied",24,"qṷel; one who gives law, judge",υἱός Ἀχαιός παλάμη φορέω θέμις Ζεύς ἐρύω2
θέμις,0,1,-1,,10,"that which is laid down; established, law; as established by custom; meet and right",υἱός Ἀχαιός παλάμη φορέω δικασπόλος Ζεύς ἐρύω2
ποθή,0,1,-1,,10,"longing, desire for; from longing after; want",Ἀχιλλεύς ἱκνέομαι υἱός Ἀχαιός σύμπας
Ἕκτωρ,0,1,-1,,14,,δύναμαι ἄχνυμαι χραισμέω πολύς ἀνδροφόνος θνήσκω πίπτω
ἀνδροφόνος,0,1,-1,,18,man-slaying; homicide; murderous; slaughter in battle,δύναμαι ἄχνυμαι χραισμέω πολύς Ἕκτωρ θνήσκω πίπτω
ἧλος,0,1,19,"thigh, knee, nail, sheath",12,"nail-head, stud; nail; acutus; spur",σκῆπτρον βάλλω γαῖα χρύσεος πείρω
ἀπιθέω,0,1,29,"hear, rouse, escape notice, waste",8,disobeyed; fail to persuade,μῦθος Ἀθήνη
Νέστωρ,0,1,-1,,24,Nestor,ἡδυεπής ἀνορούω λιγύς Πύλιος ἀγορητής γλῶσσα μέλι γλυκύς ῥέω αὐδή
ἡδυεπής,0,1,-1,,19,sweet-speaking; sweet-sounding,Νέστωρ ἀνορούω λιγύς Πύλιος ἀγορητής γλῶσσα μέλι γλυκύς ῥέω αὐδή
ἀνορούω,0,1,32,"sit, stay, leap, stand",4,"start up, leap up; went swiftly up",Νέστωρ ἡδυεπής λιγύς Πύλιος ἀγορητής γλῶσσα μέλι γλυκύς ῥέω αὐδή
λιγύς,0,1,-1,,19,"clear, shrill; clear, sweet; clear-toned; clear-voiced",Νέστωρ ἡδυεπής ἀνορούω Πύλιος ἀγορητής γλῶσσα μέλι γλυκύς ῥέω αὐδή
Πύλιος,0,1,22,"greeks, olympus, men, cronos",18,,Νέστωρ ἡδυεπής ἀνορούω λιγύς ἀγορητής γλῶσσα μέλι γλυκύς ῥέω αὐδή
ἀγορητής,0,1,14,"dreams, augur, strong, powerful busied",24,speaker; public auctioneer,Νέστωρ ἡδυεπής ἀνορούω λιγύς Πύλιος γλῶσσα μέλι γλυκύς ῥέω αὐδή
γλῶσσα,0,1,12,"speech, stature, growth, heart",9,tongue; larynx; of talking; frankness of speech,Νέστωρ ἡδυεπής ἀνορούω λιγύς Πύλιος ἀγορητής μέλι γλυκύς ῥέω αὐδή
φλοιός,0,1,-1,,12,bark; smooth bark; husk; skin,χαλκός λέπω φύλλον
λέπω,0,1,33,"throw, crown, choose, hurl",7,"strip off the rind; husks, peel, bark; give a hiding to; thrash",χαλκός φύλλον φλοιός
χαλκός,0,1,-1,,9,copper; bronze; anything made of metal; the spear of bronze,λέπω φύλλον φλοιός
ἀναθηλέω,0,1,20,"destroy, accept, away, lay",7,sprout afresh,σκῆπτρον φύλλον ὄζος φύω πρῶτος τομή ὄρος λείπω
δαίμων,0,1,22,"greeks, olympus, men, cronos",25,"god, goddess; the Divine power; the Deity; chance",Ὄλυμπος βαίνω δῶμα αἰγίοχος Ζεύς
οἰνοβαρής,0,1,9,"greedy, silver bow, terribly, ruthless",22,heavy with wine,κύων ὄμμα ἔχω καρδία ἔλαφος πόλεμος λαός θωρήσσω λόχος εἶμι ἀριστεύς Ἀχαιός
ὄμμα,0,1,1,"grief, gift, splendid, thigh bones",1,eye; straight; look; expression,οἰνοβαρής κύων ἔχω καρδία ἔλαφος πόλεμος λαός θωρήσσω λόχος εἶμι ἀριστεύς Ἀχαιός
ἔλαφος,0,1,3,"bull, bird, night, chariot",12,"deer, Cervus elaphus; hart; stag; hind",οἰνοβαρής κύων ὄμμα ἔχω καρδία πόλεμος λαός θωρήσσω λόχος εἶμι ἀριστεύς Ἀχαιός
θωρήσσω,0,1,24,"arm, fight, anger, judgement",6,"arm with a; arm; arm oneself, put oneʼs harness on; to arm yourselves withal",οἰνοβαρής κύων ὄμμα ἔχω καρδία ἔλαφος πόλεμος λαός λόχος εἶμι ἀριστεύς Ἀχαιός
λόχος,0,1,-1,,14,ambush; place for lying in wait; ambuscade; an ambush,οἰνοβαρής κύων ὄμμα ἔχω καρδία ἔλαφος πόλεμος λαός θωρήσσω εἶμι ἀριστεύς Ἀχαιός
ἀριστεύς,0,1,22,"greeks, olympus, men, cronos",25,those who excel in valour; chiefs,οἰνοβαρής κύων ὄμμα ἔχω καρδία ἔλαφος πόλεμος λαός θωρήσσω λόχος εἶμι Ἀχαιός
κήρ,0,1,23,"best, better, force, bad",21,,εἶδον
λωίων,0,1,23,"best, better, force, bad",21,"more desirable, more agreeable, better; my good friend",πολύς στρατός εὐρύς Ἀχαιός δῶρον ἀφαιρέω ἀντίος εἶπον
δημοβόρος,0,1,14,"dreams, augur, strong, powerful busied",24,devourer of the common stock,βασιλεύς οὐτιδανός ἀνάσσω
ὕστατος,0,1,23,"best, better, force, bad",21,,Ἀτρείδης λωβάομαι
λωβάομαι,0,1,31,"tolerable, worth, fulfil, accused",8,"outrage, maltreat; despite; maim, mutilate; brings",Ἀτρείδης ὕστατος
